S. No,Description,Average Price,% Change,Cities,Value,Month
6,Mutton (Average Quality) 1 Kg,1206.6,2.07,Sar-godha,1100,02-01-2022
6,Mutton (Average Quality) 1 Kg,1206.6,2.07,Multan,1215.41,02-01-2022
6,Mutton (Average Quality) 1 Kg,1206.6,2.07,Baha-walpur,1100,02-01-2022
6,Mutton (Average Quality) 1 Kg,1206.6,2.07,Karachi,1317.12,02-01-2022
6,Mutton (Average Quality) 1 Kg,1206.6,2.07,Hyder-abad,1224.25,02-01-2022
6,Mutton (Average Quality) 1 Kg,1206.6,2.07,Sukkur,1065.6,02-01-2022
6,Mutton (Average Quality) 1 Kg,1206.6,2.07,Larkana,1165.7,02-01-2022
6,Mutton (Average Quality) 1 Kg,1206.6,2.07,Pesha-war,1123.8,02-01-2022
6,Mutton (Average Quality) 1 Kg,1206.6,2.07,Bannu,900,02-01-2022
6,Mutton (Average Quality) 1 Kg,1206.6,2.07,Quetta,1174.36,02-01-2022
6,Mutton (Average Quality) 1 Kg,1206.6,2.07,Khuz-dar,1100,02-01-2022
7,Chicken Farm Broiler (Live) 1 Kg,222.37,13.56,Islam-abad,222.1,02-01-2022
7,Chicken Farm Broiler (Live) 1 Kg,222.37,13.56,Rawal-pindi,220.83,02-01-2022
7,Chicken Farm Broiler (Live) 1 Kg,222.37,13.56,Gujran-wala,207,02-01-2022
7,Chicken Farm Broiler (Live) 1 Kg,222.37,13.56,Sialkot,210.5,02-01-2022
7,Chicken Farm Broiler (Live) 1 Kg,222.37,13.56,Lahore,206.36,02-01-2022
7,Chicken Farm Broiler (Live) 1 Kg,222.37,13.56,Faisal-abad,214.13,02-01-2022
7,Chicken Farm Broiler (Live) 1 Kg,222.37,13.56,Sar-godha,206.35,02-01-2022
7,Chicken Farm Broiler (Live) 1 Kg,222.37,13.56,Multan,216.28,02-01-2022
7,Chicken Farm Broiler (Live) 1 Kg,222.37,13.56,Baha-walpur,210.25,02-01-2022
7,Chicken Farm Broiler (Live) 1 Kg,222.37,13.56,Karachi,242.1,02-01-2022
7,Chicken Farm Broiler (Live) 1 Kg,222.37,13.56,Hyder-abad,234.4,02-01-2022
7,Chicken Farm Broiler (Live) 1 Kg,222.37,13.56,Sukkur,249.1,02-01-2022
7,Chicken Farm Broiler (Live) 1 Kg,222.37,13.56,Larkana,205.25,02-01-2022
7,Chicken Farm Broiler (Live) 1 Kg,222.37,13.56,Pesha-war,222.13,02-01-2022
7,Chicken Farm Broiler (Live) 1 Kg,222.37,13.56,Bannu,228.01,02-01-2022
7,Chicken Farm Broiler (Live) 1 Kg,222.37,13.56,Quetta,235,02-01-2022
7,Chicken Farm Broiler (Live) 1 Kg,222.37,13.56,Khuz-dar,259.81,02-01-2022
8,Milk fresh (Un-boiled) 1 Ltr,115.6,0.32,Islam-abad,134.91,02-01-2022
8,Milk fresh (Un-boiled) 1 Ltr,115.6,0.32,Rawal-pindi,131.9,02-01-2022
8,Milk fresh (Un-boiled) 1 Ltr,115.6,0.32,Gujran-wala,126.58,02-01-2022
8,Milk fresh (Un-boiled) 1 Ltr,115.6,0.32,Sialkot,110,02-01-2022
8,Milk fresh (Un-boiled) 1 Ltr,115.6,0.32,Lahore,110.7,02-01-2022
8,Milk fresh (Un-boiled) 1 Ltr,115.6,0.32,Faisal-abad,110,02-01-2022
8,Milk fresh (Un-boiled) 1 Ltr,115.6,0.32,Sar-godha,90,02-01-2022
8,Milk fresh (Un-boiled) 1 Ltr,115.6,0.32,Multan,107.69,02-01-2022
8,Milk fresh (Un-boiled) 1 Ltr,115.6,0.32,Baha-walpur,93.22,02-01-2022
8,Milk fresh (Un-boiled) 1 Ltr,115.6,0.32,Karachi,139.37,02-01-2022
8,Milk fresh (Un-boiled) 1 Ltr,115.6,0.32,Hyder-abad,120,02-01-2022
8,Milk fresh (Un-boiled) 1 Ltr,115.6,0.32,Sukkur,110,02-01-2022
8,Milk fresh (Un-boiled) 1 Ltr,115.6,0.32,Larkana,120,02-01-2022
8,Milk fresh (Un-boiled) 1 Ltr,115.6,0.32,Pesha-war,133.43,02-01-2022
8,Milk fresh (Un-boiled) 1 Ltr,115.6,0.32,Bannu,106.56,02-01-2022
8,Milk fresh (Un-boiled) 1 Ltr,115.6,0.32,Quetta,125,02-01-2022
8,Milk fresh (Un-boiled) 1 Ltr,115.6,0.32,Khuz-dar,110,02-01-2022
9,Curd (Dahi) Loose 1 Kg,133.4,0.11,Islam-abad,144.91,02-01-2022
9,Curd (Dahi) Loose 1 Kg,133.4,0.11,Rawal-pindi,145.04,02-01-2022
9,Curd (Dahi) Loose 1 Kg,133.4,0.11,Gujran-wala,136.58,02-01-2022
9,Curd (Dahi) Loose 1 Kg,133.4,0.11,Sialkot,120,02-01-2022
9,Curd (Dahi) Loose 1 Kg,133.4,0.11,Lahore,130.7,02-01-2022
9,Curd (Dahi) Loose 1 Kg,133.4,0.11,Faisal-abad,120,02-01-2022
9,Curd (Dahi) Loose 1 Kg,133.4,0.11,Sar-godha,120,02-01-2022
9,Curd (Dahi) Loose 1 Kg,133.4,0.11,Multan,125.46,02-01-2022
9,Curd (Dahi) Loose 1 Kg,133.4,0.11,Baha-walpur,103.23,02-01-2022
9,Curd (Dahi) Loose 1 Kg,133.4,0.11,Karachi,212.51,02-01-2022
9,Curd (Dahi) Loose 1 Kg,133.4,0.11,Hyder-abad,160,02-01-2022
9,Curd (Dahi) Loose 1 Kg,133.4,0.11,Sukkur,120,02-01-2022
9,Curd (Dahi) Loose 1 Kg,133.4,0.11,Larkana,140,02-01-2022
9,Curd (Dahi) Loose 1 Kg,133.4,0.11,Pesha-war,144.02,02-01-2022
9,Curd (Dahi) Loose 1 Kg,133.4,0.11,Bannu,120,02-01-2022
9,Curd (Dahi) Loose 1 Kg,133.4,0.11,Quetta,134.94,02-01-2022
9,Curd (Dahi) Loose 1 Kg,133.4,0.11,Khuz-dar,120,02-01-2022
10,Powdered Milk NIDO 390 gm Polyba g Each,508.47,0.88,Islam-abad,500,02-01-2022
10,Powdered Milk NIDO 390 gm Polyba g Each,508.47,0.88,Rawal-pindi,500,02-01-2022
10,Powdered Milk NIDO 390 gm Polyba g Each,508.47,0.88,Gujran-wala,500,02-01-2022
10,Powdered Milk NIDO 390 gm Polyba g Each,508.47,0.88,Sialkot,500,02-01-2022
10,Powdered Milk NIDO 390 gm Polyba g Each,508.47,0.88,Lahore,500,02-01-2022
10,Powdered Milk NIDO 390 gm Polyba g Each,508.47,0.88,Faisal-abad,500,02-01-2022
10,Powdered Milk NIDO 390 gm Polyba g Each,508.47,0.88,Sar-godha,500,02-01-2022
10,Powdered Milk NIDO 390 gm Polyba g Each,508.47,0.88,Multan,504.78,02-01-2022
10,Powdered Milk NIDO 390 gm Polyba g Each,508.47,0.88,Baha-walpur,540,02-01-2022
10,Powdered Milk NIDO 390 gm Polyba g Each,508.47,0.88,Karachi,520,02-01-2022
10,Powdered Milk NIDO 390 gm Polyba g Each,508.47,0.88,Hyder-abad,509.08,02-01-2022
10,Powdered Milk NIDO 390 gm Polyba g Each,508.47,0.88,Sukkur,490,02-01-2022
10,Powdered Milk NIDO 390 gm Polyba g Each,508.47,0.88,Larkana,530,02-01-2022
10,Powdered Milk NIDO 390 gm Polyba g Each,508.47,0.88,Pesha-war,523.31,02-01-2022
10,Powdered Milk NIDO 390 gm Polyba g Each,508.47,0.88,Bannu,529.91,02-01-2022
10,Powdered Milk NIDO 390 gm Polyba g Each,508.47,0.88,Quetta,500,02-01-2022
10,Powdered Milk NIDO 390 gm Polyba g Each,508.47,0.88,Khuz-dar,500,02-01-2022
11,Eggs Hen (Farm) 1 Dozen,157.39,-11.12,Islam-abad,153.15,02-01-2022
11,Eggs Hen (Farm) 1 Dozen,157.39,-11.12,Rawal-pindi,149.62,02-01-2022
11,Eggs Hen (Farm) 1 Dozen,157.39,-11.12,Gujran-wala,148.48,02-01-2022
11,Eggs Hen (Farm) 1 Dozen,157.39,-11.12,Sialkot,148.88,02-01-2022
11,Eggs Hen (Farm) 1 Dozen,157.39,-11.12,Lahore,147.54,02-01-2022
11,Eggs Hen (Farm) 1 Dozen,157.39,-11.12,Faisal-abad,161.57,02-01-2022
11,Eggs Hen (Farm) 1 Dozen,157.39,-11.12,Sar-godha,147.8,02-01-2022
11,Eggs Hen (Farm) 1 Dozen,157.39,-11.12,Multan,139.55,02-01-2022
11,Eggs Hen (Farm) 1 Dozen,157.39,-11.12,Baha-walpur,143.41,02-01-2022
11,Eggs Hen (Farm) 1 Dozen,157.39,-11.12,Karachi,156.8,02-01-2022
11,Eggs Hen (Farm) 1 Dozen,157.39,-11.12,Hyder-abad,160.96,02-01-2022
11,Eggs Hen (Farm) 1 Dozen,157.39,-11.12,Sukkur,144.91,02-01-2022
11,Eggs Hen (Farm) 1 Dozen,157.39,-11.12,Larkana,154.09,02-01-2022
11,Eggs Hen (Farm) 1 Dozen,157.39,-11.12,Pesha-war,174.8,02-01-2022
11,Eggs Hen (Farm) 1 Dozen,157.39,-11.12,Bannu,176.6,02-01-2022
11,Eggs Hen (Farm) 1 Dozen,157.39,-11.12,Quetta,179.6,02-01-2022
11,Eggs Hen (Farm) 1 Dozen,157.39,-11.12,Khuz-dar,200,02-01-2022
12,Mustard Oil (Average Quality) 1 Kg,403.03,5.98,Islam-abad,469,02-01-2022
12,Mustard Oil (Average Quality) 1 Kg,403.03,5.98,Rawal-pindi,456.71,02-01-2022
12,Mustard Oil (Average Quality) 1 Kg,403.03,5.98,Gujran-wala,389.6,02-01-2022
12,Mustard Oil (Average Quality) 1 Kg,403.03,5.98,Sialkot,400,02-01-2022
12,Mustard Oil (Average Quality) 1 Kg,403.03,5.98,Lahore,406.55,02-01-2022
12,Mustard Oil (Average Quality) 1 Kg,403.03,5.98,Faisal-abad,407.93,02-01-2022
12,Mustard Oil (Average Quality) 1 Kg,403.03,5.98,Sar-godha,405.43,02-01-2022
12,Mustard Oil (Average Quality) 1 Kg,403.03,5.98,Multan,405.45,02-01-2022
12,Mustard Oil (Average Quality) 1 Kg,403.03,5.98,Baha-walpur,400,02-01-2022
12,Mustard Oil (Average Quality) 1 Kg,403.03,5.98,Karachi,404.6,02-01-2022
12,Mustard Oil (Average Quality) 1 Kg,403.03,5.98,Hyder-abad,396.56,02-01-2022
12,Mustard Oil (Average Quality) 1 Kg,403.03,5.98,Sukkur,380,02-01-2022
12,Mustard Oil (Average Quality) 1 Kg,403.03,5.98,Larkana,440,02-01-2022
12,Mustard Oil (Average Quality) 1 Kg,403.03,5.98,Pesha-war,393.22,02-01-2022
12,Mustard Oil (Average Quality) 1 Kg,403.03,5.98,Bannu,370,02-01-2022
12,Mustard Oil (Average Quality) 1 Kg,403.03,5.98,Quetta,359.5,02-01-2022
12,Mustard Oil (Average Quality) 1 Kg,403.03,5.98,Khuz-dar,382.35,02-01-2022
13, Cooking Oil DALDA or Other Similar B Each,2109.06,2.1,Islam-abad,2110,02-01-2022
13, Cooking Oil DALDA or Other Similar B Each,2109.06,2.1,Rawal-pindi,2110,02-01-2022
13, Cooking Oil DALDA or Other Similar B Each,2109.06,2.1,Gujran-wala,2110,02-01-2022
13, Cooking Oil DALDA or Other Similar B Each,2109.06,2.1,Sialkot,2110,02-01-2022
13, Cooking Oil DALDA or Other Similar B Each,2109.06,2.1,Lahore,2110,02-01-2022
13, Cooking Oil DALDA or Other Similar B Each,2109.06,2.1,Faisal-abad,2084.85,02-01-2022
13, Cooking Oil DALDA or Other Similar B Each,2109.06,2.1,Sar-godha,2147.17,02-01-2022
13, Cooking Oil DALDA or Other Similar B Each,2109.06,2.1,Multan,2121.58,02-01-2022
13, Cooking Oil DALDA or Other Similar B Each,2109.06,2.1,Baha-walpur,2110,02-01-2022
13, Cooking Oil DALDA or Other Similar B Each,2109.06,2.1,Karachi,2110,02-01-2022
13, Cooking Oil DALDA or Other Similar B Each,2109.06,2.1,Hyder-abad,2110,02-01-2022
13, Cooking Oil DALDA or Other Similar B Each,2109.06,2.1,Sukkur,2110,02-01-2022
13, Cooking Oil DALDA or Other Similar B Each,2109.06,2.1,Larkana,2110,02-01-2022
13, Cooking Oil DALDA or Other Similar B Each,2109.06,2.1,Pesha-war,2097.39,02-01-2022
13, Cooking Oil DALDA or Other Similar B Each,2109.06,2.1,Bannu,2147.17,02-01-2022
13, Cooking Oil DALDA or Other Similar B Each,2109.06,2.1,Quetta,2097.39,02-01-2022
13, Cooking Oil DALDA or Other Similar B Each,2109.06,2.1,Khuz-dar,2060,02-01-2022
14, Vegetable Ghee DALDA/HABIB 2.5 kg Each,1031.87,1.68,Islam-abad,1038.69,02-01-2022
14, Vegetable Ghee DALDA/HABIB 2.5 kg Each,1031.87,1.68,Rawal-pindi,1038.69,02-01-2022
14, Vegetable Ghee DALDA/HABIB 2.5 kg Each,1031.87,1.68,Gujran-wala,1038.69,02-01-2022
14, Vegetable Ghee DALDA/HABIB 2.5 kg Each,1031.87,1.68,Sialkot,1038.69,02-01-2022
14, Vegetable Ghee DALDA/HABIB 2.5 kg Each,1031.87,1.68,Lahore,1038.69,02-01-2022
14, Vegetable Ghee DALDA/HABIB 2.5 kg Each,1031.87,1.68,Faisal-abad,1032.42,02-01-2022
14, Vegetable Ghee DALDA/HABIB 2.5 kg Each,1031.87,1.68,Sar-godha,1032.42,02-01-2022
14, Vegetable Ghee DALDA/HABIB 2.5 kg Each,1031.87,1.68,Multan,1052,02-01-2022
14, Vegetable Ghee DALDA/HABIB 2.5 kg Each,1031.87,1.68,Baha-walpur,1045,02-01-2022
14, Vegetable Ghee DALDA/HABIB 2.5 kg Each,1031.87,1.68,Karachi,1070,02-01-2022
14, Vegetable Ghee DALDA/HABIB 2.5 kg Each,1031.87,1.68,Hyder-abad,1032.42,02-01-2022
14, Vegetable Ghee DALDA/HABIB 2.5 kg Each,1031.87,1.68,Sukkur,1020,02-01-2022
14, Vegetable Ghee DALDA/HABIB 2.5 kg Each,1031.87,1.68,Larkana,1032.42,02-01-2022
14, Vegetable Ghee DALDA/HABIB 2.5 kg Each,1031.87,1.68,Pesha-war,1032.42,02-01-2022
14, Vegetable Ghee DALDA/HABIB 2.5 kg Each,1031.87,1.68,Bannu,945.55,02-01-2022
14, Vegetable Ghee DALDA/HABIB 2.5 kg Each,1031.87,1.68,Quetta,1038.69,02-01-2022
14, Vegetable Ghee DALDA/HABIB 2.5 kg Each,1031.87,1.68,Khuz-dar,1020,02-01-2022
15,Vegetable Ghee DALDA/HABIB or Ot hEach,406.09,1.66,Islam-abad,406.48,02-01-2022
15,Vegetable Ghee DALDA/HABIB or Ot hEach,406.09,1.66,Rawal-pindi,406.48,02-01-2022
15,Vegetable Ghee DALDA/HABIB or Ot hEach,406.09,1.66,Gujran-wala,409,02-01-2022
15,Vegetable Ghee DALDA/HABIB or Ot hEach,406.09,1.66,Sialkot,412.7,02-01-2022
15,Vegetable Ghee DALDA/HABIB or Ot hEach,406.09,1.66,Lahore,409,02-01-2022
15,Vegetable Ghee DALDA/HABIB or Ot hEach,406.09,1.66,Faisal-abad,406.48,02-01-2022
15,Vegetable Ghee DALDA/HABIB or Ot hEach,406.09,1.66,Sar-godha,411.31,02-01-2022
15,Vegetable Ghee DALDA/HABIB or Ot hEach,406.09,1.66,Multan,406.48,02-01-2022
15,Vegetable Ghee DALDA/HABIB or Ot hEach,406.09,1.66,Baha-walpur,406.48,02-01-2022
15,Vegetable Ghee DALDA/HABIB or Ot hEach,406.09,1.66,Karachi,409,02-01-2022
15,Vegetable Ghee DALDA/HABIB or Ot hEach,406.09,1.66,Hyder-abad,403.97,02-01-2022
15,Vegetable Ghee DALDA/HABIB or Ot hEach,406.09,1.66,Sukkur,399,02-01-2022
15,Vegetable Ghee DALDA/HABIB or Ot hEach,406.09,1.66,Larkana,403.97,02-01-2022
15,Vegetable Ghee DALDA/HABIB or Ot hEach,406.09,1.66,Pesha-war,406.48,02-01-2022
15,Vegetable Ghee DALDA/HABIB or Ot hEach,406.09,1.66,Bannu,403.97,02-01-2022
15,Vegetable Ghee DALDA/HABIB or Ot hEach,406.09,1.66,Quetta,403.97,02-01-2022
15,Vegetable Ghee DALDA/HABIB or Ot hEach,406.09,1.66,Khuz-dar,399,02-01-2022
16,Bananas (Kela) Local 1 Dozen,90.82,8.91,Islam-abad,145.68,02-01-2022
16,Bananas (Kela) Local 1 Dozen,90.82,8.91,Rawal-pindi,128.94,02-01-2022
16,Bananas (Kela) Local 1 Dozen,90.82,8.91,Gujran-wala,90.42,02-01-2022
16,Bananas (Kela) Local 1 Dozen,90.82,8.91,Sialkot,100,02-01-2022
16,Bananas (Kela) Local 1 Dozen,90.82,8.91,Lahore,91.82,02-01-2022
16,Bananas (Kela) Local 1 Dozen,90.82,8.91,Faisal-abad,88.16,02-01-2022
16,Bananas (Kela) Local 1 Dozen,90.82,8.91,Sar-godha,80,02-01-2022
16,Bananas (Kela) Local 1 Dozen,90.82,8.91,Multan,120,02-01-2022
16,Bananas (Kela) Local 1 Dozen,90.82,8.91,Baha-walpur,95.71,02-01-2022
16,Bananas (Kela) Local 1 Dozen,90.82,8.91,Karachi,73.91,02-01-2022
16,Bananas (Kela) Local 1 Dozen,90.82,8.91,Hyder-abad,73.77,02-01-2022
16,Bananas (Kela) Local 1 Dozen,90.82,8.91,Sukkur,84.59,02-01-2022
16,Bananas (Kela) Local 1 Dozen,90.82,8.91,Larkana,70.42,02-01-2022
16,Bananas (Kela) Local 1 Dozen,90.82,8.91,Pesha-war,87.52,02-01-2022
16,Bananas (Kela) Local 1 Dozen,90.82,8.91,Bannu,92.83,02-01-2022
16,Bananas (Kela) Local 1 Dozen,90.82,8.91,Quetta,72.99,02-01-2022
16,Bananas (Kela) Local 1 Dozen,90.82,8.91,Khuz-dar,80,02-01-2022
17,Pulse Masoor (Washed) 1 Kg,214.81,0.85,Islam-abad,225.64,02-01-2022
17,Pulse Masoor (Washed) 1 Kg,214.81,0.85,Rawal-pindi,212.42,02-01-2022
17,Pulse Masoor (Washed) 1 Kg,214.81,0.85,Gujran-wala,212.46,02-01-2022
17,Pulse Masoor (Washed) 1 Kg,214.81,0.85,Sialkot,210.82,02-01-2022
17,Pulse Masoor (Washed) 1 Kg,214.81,0.85,Lahore,217.99,02-01-2022
17,Pulse Masoor (Washed) 1 Kg,214.81,0.85,Faisal-abad,201.75,02-01-2022
17,Pulse Masoor (Washed) 1 Kg,214.81,0.85,Sar-godha,216.65,02-01-2022
17,Pulse Masoor (Washed) 1 Kg,214.81,0.85,Multan,209.64,02-01-2022
17,Pulse Masoor (Washed) 1 Kg,214.81,0.85,Baha-walpur,217.45,02-01-2022
17,Pulse Masoor (Washed) 1 Kg,214.81,0.85,Karachi,227.9,02-01-2022
17,Pulse Masoor (Washed) 1 Kg,214.81,0.85,Hyder-abad,214.66,02-01-2022
17,Pulse Masoor (Washed) 1 Kg,214.81,0.85,Sukkur,210,02-01-2022
17,Pulse Masoor (Washed) 1 Kg,214.81,0.85,Larkana,210,02-01-2022
17,Pulse Masoor (Washed) 1 Kg,214.81,0.85,Pesha-war,205,02-01-2022
17,Pulse Masoor (Washed) 1 Kg,214.81,0.85,Bannu,220,02-01-2022
17,Pulse Masoor (Washed) 1 Kg,214.81,0.85,Quetta,221.17,02-01-2022
17,Pulse Masoor (Washed) 1 Kg,214.81,0.85,Khuz-dar,220,02-01-2022
18,Pulse Moong (Washed) 1 Kg,168.63,-1.34,Islam-abad,176.28,02-01-2022
18,Pulse Moong (Washed) 1 Kg,168.63,-1.34,Rawal-pindi,173.45,02-01-2022
18,Pulse Moong (Washed) 1 Kg,168.63,-1.34,Gujran-wala,160,02-01-2022
18,Pulse Moong (Washed) 1 Kg,168.63,-1.34,Sialkot,150,02-01-2022
18,Pulse Moong (Washed) 1 Kg,168.63,-1.34,Lahore,176.6,02-01-2022
18,Pulse Moong (Washed) 1 Kg,168.63,-1.34,Faisal-abad,131.01,02-01-2022
18,Pulse Moong (Washed) 1 Kg,168.63,-1.34,Sar-godha,143.26,02-01-2022
18,Pulse Moong (Washed) 1 Kg,168.63,-1.34,Multan,152.17,02-01-2022
18,Pulse Moong (Washed) 1 Kg,168.63,-1.34,Baha-walpur,163.27,02-01-2022
18,Pulse Moong (Washed) 1 Kg,168.63,-1.34,Karachi,199.34,02-01-2022
18,Pulse Moong (Washed) 1 Kg,168.63,-1.34,Hyder-abad,169.6,02-01-2022
18,Pulse Moong (Washed) 1 Kg,168.63,-1.34,Sukkur,210,02-01-2022
18,Pulse Moong (Washed) 1 Kg,168.63,-1.34,Larkana,188.16,02-01-2022
18,Pulse Moong (Washed) 1 Kg,168.63,-1.34,Pesha-war,142,02-01-2022
18,Pulse Moong (Washed) 1 Kg,168.63,-1.34,Bannu,160,02-01-2022
18,Pulse Moong (Washed) 1 Kg,168.63,-1.34,Quetta,178.65,02-01-2022
18,Pulse Moong (Washed) 1 Kg,168.63,-1.34,Khuz-dar,220,02-01-2022
19,Pulse Mash (Washed) 1 Kg,271.47,0.3,Islam-abad,289.01,02-01-2022
19,Pulse Mash (Washed) 1 Kg,271.47,0.3,Rawal-pindi,287.21,02-01-2022
19,Pulse Mash (Washed) 1 Kg,271.47,0.3,Gujran-wala,280.82,02-01-2022
19,Pulse Mash (Washed) 1 Kg,271.47,0.3,Sialkot,280,02-01-2022
19,Pulse Mash (Washed) 1 Kg,271.47,0.3,Lahore,297.49,02-01-2022
19,Pulse Mash (Washed) 1 Kg,271.47,0.3,Faisal-abad,263.42,02-01-2022
19,Pulse Mash (Washed) 1 Kg,271.47,0.3,Sar-godha,268.27,02-01-2022
19,Pulse Mash (Washed) 1 Kg,271.47,0.3,Multan,256.62,02-01-2022
19,Pulse Mash (Washed) 1 Kg,271.47,0.3,Baha-walpur,281.61,02-01-2022
19,Pulse Mash (Washed) 1 Kg,271.47,0.3,Karachi,279.6,02-01-2022
19,Pulse Mash (Washed) 1 Kg,271.47,0.3,Hyder-abad,252.65,02-01-2022
19,Pulse Mash (Washed) 1 Kg,271.47,0.3,Sukkur,263.29,02-01-2022
19,Pulse Mash (Washed) 1 Kg,271.47,0.3,Larkana,280,02-01-2022
19,Pulse Mash (Washed) 1 Kg,271.47,0.3,Pesha-war,260,02-01-2022
19,Pulse Mash (Washed) 1 Kg,271.47,0.3,Bannu,300,02-01-2022
19,Pulse Mash (Washed) 1 Kg,271.47,0.3,Quetta,293.19,02-01-2022
19,Pulse Mash (Washed) 1 Kg,271.47,0.3,Khuz-dar,200,02-01-2022
20,Pulse Gram 1 Kg,165.83,2.41,Islam-abad,179.69,02-01-2022
20,Pulse Gram 1 Kg,165.83,2.41,Rawal-pindi,167.98,02-01-2022
20,Pulse Gram 1 Kg,165.83,2.41,Gujran-wala,160,02-01-2022
20,Pulse Gram 1 Kg,165.83,2.41,Sialkot,152.04,02-01-2022
20,Pulse Gram 1 Kg,165.83,2.41,Lahore,160.7,02-01-2022
20,Pulse Gram 1 Kg,165.83,2.41,Faisal-abad,149.67,02-01-2022
20,Pulse Gram 1 Kg,165.83,2.41,Sar-godha,155.38,02-01-2022
20,Pulse Gram 1 Kg,165.83,2.41,Multan,165.48,02-01-2022
20,Pulse Gram 1 Kg,165.83,2.41,Baha-walpur,166.6,02-01-2022
20,Pulse Gram 1 Kg,165.83,2.41,Karachi,177.26,02-01-2022
20,Pulse Gram 1 Kg,165.83,2.41,Hyder-abad,173.25,02-01-2022
20,Pulse Gram 1 Kg,165.83,2.41,Sukkur,162.48,02-01-2022
20,Pulse Gram 1 Kg,165.83,2.41,Larkana,162.44,02-01-2022
20,Pulse Gram 1 Kg,165.83,2.41,Pesha-war,165,02-01-2022
20,Pulse Gram 1 Kg,165.83,2.41,Bannu,160,02-01-2022
20,Pulse Gram 1 Kg,165.83,2.41,Quetta,186.12,02-01-2022
20,Pulse Gram 1 Kg,165.83,2.41,Khuz-dar,180,02-01-2022
21,Potatoes 1 Kg,36.8,-12.96,Islam-abad,46.81,02-01-2022
21,Potatoes 1 Kg,36.8,-12.96,Rawal-pindi,49.03,02-01-2022
21,Potatoes 1 Kg,36.8,-12.96,Gujran-wala,40,02-01-2022
21,Potatoes 1 Kg,36.8,-12.96,Sialkot,31.47,02-01-2022
21,Potatoes 1 Kg,36.8,-12.96,Lahore,40.42,02-01-2022
21,Potatoes 1 Kg,36.8,-12.96,Faisal-abad,31.93,02-01-2022
21,Potatoes 1 Kg,36.8,-12.96,Sar-godha,30.39,02-01-2022
21,Potatoes 1 Kg,36.8,-12.96,Multan,33.02,02-01-2022
21,Potatoes 1 Kg,36.8,-12.96,Baha-walpur,40,02-01-2022
21,Potatoes 1 Kg,36.8,-12.96,Karachi,36.21,02-01-2022
21,Potatoes 1 Kg,36.8,-12.96,Hyder-abad,33.39,02-01-2022
21,Potatoes 1 Kg,36.8,-12.96,Sukkur,30,02-01-2022
21,Potatoes 1 Kg,36.8,-12.96,Larkana,26.57,02-01-2022
21,Potatoes 1 Kg,36.8,-12.96,Pesha-war,40.75,02-01-2022
21,Potatoes 1 Kg,36.8,-12.96,Bannu,40,02-01-2022
21,Potatoes 1 Kg,36.8,-12.96,Quetta,44.81,02-01-2022
21,Potatoes 1 Kg,36.8,-12.96,Khuz-dar,39.56,02-01-2022
22,Onions 1 Kg,36.35,-7.76,Islam-abad,42.69,02-01-2022
22,Onions 1 Kg,36.35,-7.76,Rawal-pindi,44.47,02-01-2022
22,Onions 1 Kg,36.35,-7.76,Gujran-wala,40,02-01-2022
22,Onions 1 Kg,36.35,-7.76,Sialkot,40,02-01-2022
22,Onions 1 Kg,36.35,-7.76,Lahore,39.75,02-01-2022
22,Onions 1 Kg,36.35,-7.76,Faisal-abad,32.4,02-01-2022
22,Onions 1 Kg,36.35,-7.76,Sar-godha,30.39,02-01-2022
22,Onions 1 Kg,36.35,-7.76,Multan,34.09,02-01-2022
22,Onions 1 Kg,36.35,-7.76,Baha-walpur,40,02-01-2022
22,Onions 1 Kg,36.35,-7.76,Karachi,34.88,02-01-2022
22,Onions 1 Kg,36.35,-7.76,Hyder-abad,29.63,02-01-2022
22,Onions 1 Kg,36.35,-7.76,Sukkur,30,02-01-2022
22,Onions 1 Kg,36.35,-7.76,Larkana,25,02-01-2022
22,Onions 1 Kg,36.35,-7.76,Pesha-war,40.69,02-01-2022
22,Onions 1 Kg,36.35,-7.76,Bannu,37.22,02-01-2022
22,Onions 1 Kg,36.35,-7.76,Quetta,44.81,02-01-2022
22,Onions 1 Kg,36.35,-7.76,Khuz-dar,39.56,02-01-2022
23,Tomatoes 1 Kg,136.71,146.28,Islam-abad,149.99,02-01-2022
23,Tomatoes 1 Kg,136.71,146.28,Rawal-pindi,156.11,02-01-2022
23,Tomatoes 1 Kg,136.71,146.28,Gujran-wala,152.27,02-01-2022
23,Tomatoes 1 Kg,136.71,146.28,Sialkot,146.43,02-01-2022
23,Tomatoes 1 Kg,136.71,146.28,Lahore,156.29,02-01-2022
23,Tomatoes 1 Kg,136.71,146.28,Faisal-abad,150.64,02-01-2022
23,Tomatoes 1 Kg,136.71,146.28,Sar-godha,138.27,02-01-2022
23,Tomatoes 1 Kg,136.71,146.28,Multan,157.45,02-01-2022
23,Tomatoes 1 Kg,136.71,146.28,Baha-walpur,149.83,02-01-2022
23,Tomatoes 1 Kg,136.71,146.28,Karachi,136.65,02-01-2022
23,Tomatoes 1 Kg,136.71,146.28,Hyder-abad,112.92,02-01-2022
23,Tomatoes 1 Kg,136.71,146.28,Sukkur,114.97,02-01-2022
23,Tomatoes 1 Kg,136.71,146.28,Larkana,109.31,02-01-2022
23,Tomatoes 1 Kg,136.71,146.28,Pesha-war,132.01,02-01-2022
23,Tomatoes 1 Kg,136.71,146.28,Bannu,115.83,02-01-2022
23,Tomatoes 1 Kg,136.71,146.28,Quetta,104.3,02-01-2022
